OID_,Movements_south_projected2_Length,POINT_X,POINT_Y,TWI,S,ID,NEAR_FID,DFC
723,3.112795226427512,824860.847199999727309,9872352.643500000238419,6.3396955,3.4802327,1.8305705,1,703.627967043703052
724,3.854723062631651,825431.303999999538064,9872317.297199999913573,5.9179173,4.1644301,3.7389719,1,156.347790576616234
725,4.686482631131333,825439.041100000031292,9872360.315999999642372,5.9179173,4.1644301,3.8924758,1,134.177948419113250
726,4.647300904374447,825328.462199999950826,9872350.113700000569224,6.0055947,4.4143057,3.9722686,1,242.214613193809811
727,4.945542324952638,825397.791500000283122,9872299.610799999907613,5.6144199,5.8078203,3.7679203,1,193.913325832560020
728,3.556141054690430,825418.991999999620020,9872604.222899999469519,5.7316041,4.6663508,5.3167419,1,155.238388833391895
729,4.578076711247246,825431.956399999558926,9872235.458699999377131,5.8842521,5.0523710,3.3635213,1,182.004574111587772
730,3.474846393147765,825574.342600000090897,9872265.037599999457598,6.0993557,4.3847709,3.4692898,1,36.867810754361294
731,3.468909930166381,825585.488599999807775,9872242.258199999108911,6.0993557,4.3847709,2.9645729,1,32.149551449710835
732,2.172182041446920,825470.962700000032783,9872128.198799999430776,5.9554787,4.7330074,2.7442448,1,173.967712416448876
733,6.957149331537787,825292.815299999900162,9872315.977700000628829,5.5401845,7.3750162,3.6834095,1,286.706819486767529
734,0.145844917867387,824059.261099999770522,9878567.352299999445677,7.0257559,2.3060310,2.5127637,1,1467.517919289536167
735,1.068014915709469,824466.166000000201166,9878563.005300000309944,5.8033910,5.0099230,2.9872940,1,1070.366881814317139
736,0.696117152077246,824529.166799999773502,9878607.348699999973178,5.8033910,5.0099230,2.7784758,1,1020.757381480193317
737,2.153110034219162,823720.795199999585748,9878193.670299999415874,6.3213544,2.7073276,2.4970295,1,1774.315753584146250
738,0.893961531477690,824889.883299999870360,9874809.806099999696016,7.4623623,0.9044226,4.6361861,1,743.559762380002326
739,1.427427492274526,825433.383399999700487,9878286.625700000673532,6.6793356,5.0437336,1.3866637,1,65.164316696402608
740,0.250456542854318,825518.442499999888241,9878532.324300000444055,6.6872349,3.7211468,2.1170638,1,45.057898911333936
741,0.429423474090268,824729.066300000064075,9874757.368599999696016,6.6311021,3.0981083,4.6117659,1,909.987267127589689
742,0.481303780692424,823667.304800000041723,9872779.047700000926852,8.4101362,0.2811744,3.2078867,1,1881.373432354706438
743,2.701791619577748,824879.200500000268221,9872294.007400000467896,7.6734018,0.7268124,2.5250599,1,693.201441062061235
744,5.278597886471799,824931.333700000308454,9872164.649000000208616,6.8633294,3.4772933,2.7452214,1,678.232692116871362
745,3.372074399637359,825614.276800000108778,9872178.196000000461936,6.0993557,4.3847709,2.7584209,1,22.372065662096613
746,3.455975567996790,824214.716699999757111,9872086.674699999392033,7.6746058,0.8548863,6.9297071,1,1386.519500905979385
747,1.581506099681019,824200.129200000315905,9871753.372199999168515,4.9986753,11.6659164,5.8478522,1,1498.924570999494563
748,1.689183495076374,824464.794700000435114,9871574.056299999356270,5.8183260,5.0430541,3.6732290,1,1309.337892774758529
749,1.153986416305673,824691.128600000403821,9871383.868300000205636,6.1780028,3.5479286,3.6637182,1,1194.525706318116363
750,1.624020546434499,824714.107800000347197,9871375.579399999231100,6.1780028,3.5479286,3.9784970,1,1177.971020041504516
751,2.381197702171939,824708.176799999549985,9871343.048900000751019,6.1780028,3.5479286,3.3333926,1,1198.253848565438147
752,1.498718950059970,824689.913599999621511,9871338.466399999335408,6.1780028,3.5479286,3.3333926,1,1216.569291520269871
753,2.042931213869059,824751.395100000314415,9871305.544099999591708,6.1780028,3.5479286,3.6851628,1,1177.238685712493862
754,2.632111602503421,824769.584599999710917,9871307.609899999573827,6.1780028,3.5479286,3.6851628,1,1160.150786913000729
755,2.593928119105130,824786.362499999813735,9871360.940099999308586,6.1780028,3.5479286,3.8750298,1,1120.641865501050461
756,4.761254175726903,825703.951200000010431,9871561.935900000855327,5.7435870,5.4423199,2.2774098,1,221.342613173674437
757,3.828035795215882,825787.816800000146031,9871606.034900000318885,5.7435870,5.4423199,2.1723049,1,126.589828443185482
758,9.068448712789051,825328.520399999804795,9871655.750399999320507,5.2868347,7.2406378,2.4189730,1,503.613237841905459
759,2.466367282830604,825127.989500000141561,9871796.581299999728799,5.5549922,7.5910406,3.1354175,1,616.449067042256274
760,3.548327765958271,825013.756900000385940,9871654.618899999186397,6.9870176,1.5520614,4.2602134,1,783.328515226067566
761,3.768095350280360,825323.866399999707937,9870688.376299999654293,7.8926139,0.4058117,4.3558354,1,979.474307295228982
762,0.412098289561216,825509.005800000391901,9871062.824799999594688,7.7741470,1.7861395,2.5578578,1,621.832216380142654
763,2.970017113936768,825368.617100000381470,9870858.879699999466538,8.0910873,0.3904340,2.8963549,1,845.860638634320367
764,3.797355338876095,825161.328999999910593,9870983.929999999701977,8.2058296,0.5097794,2.6795752,1,968.594358395206200
765,2.597275772635220,825280.166799999773502,9871061.874600000679493,7.4311132,1.1139667,3.0108583,1,827.550445325359874
766,3.737008709550764,826002.686800000257790,9871302.213800000026822,6.3452692,3.5046682,2.6333685,1,74.056815242625916
767,3.539663514817257,826019.385499999858439,9871271.719900000840425,5.8873739,5.2083535,2.2940292,1,75.426798628907122
768,6.181050797544994,825729.452200000174344,9871266.031300000846386,5.4981489,7.0718179,3.0072784,1,334.294902460556614
769,1.881654618844065,825398.990199999883771,9870938.404899999499321,7.8138604,0.7707186,2.3530374,1,778.900514578227330
770,,825468.495299999602139,9872504.846999999135733,5.7992225,4.7989898,4.8577242,1,98.565568590775314
771,,825418.012699999846518,9872586.219699999317527,5.5605245,5.7637572,5.3167419,1,155.261240540161936
772,,825466.299300000071526,9872583.573899999260902,5.7316041,4.6663508,4.9104199,1,106.902275274480729
773,,825564.856800000183284,9872833.274900000542402,6.9498434,4.6572413,5.0291119,1,9.916057503395232
774,,825197.005800000391901,9873129.895500000566244,6.4985380,3.4286394,5.9253206,1,324.114743092467677
775,,825114.720200000330806,9873205.566500000655651,5.6563950,6.1661520,5.7543359,1,399.703490014404622
776,,825211.662700000219047,9872974.501000000163913,6.1270647,4.4477820,6.5264325,1,324.793852610379645
777,,825187.321000000461936,9873043.591700000688434,6.1270647,4.4477820,6.7229066,1,341.105522888121016
778,,825182.074699999764562,9873052.103000000119209,6.4985380,3.4286394,6.7229066,1,345.573645771966881
779,,825171.073499999940395,9873078.530500000342727,6.4985380,3.4286394,6.6469259,1,354.299609416037356
780,,825354.415400000289083,9872630.810799999162555,5.5605245,5.7637572,5.2334361,1,218.544037638453489
781,,825306.569000000134110,9872701.467900000512600,6.2924795,3.5896890,5.6527195,1,261.408202086869380
782,,825339.872999999672174,9872677.614499999210238,6.2924795,3.5896890,5.4009848,1,229.826937090763153
783,,825251.982699999585748,9872910.154400000348687,5.4582577,6.2904692,6.6109405,1,292.103279002582269
784,,825304.615399999544024,9872854.828600000590086,7.0895810,2.7583635,6.3643880,1,246.148472331913780
785,,825281.597799999639392,9872833.307800000533462,5.4582577,6.2904692,6.1360154,1,271.477881484915940
786,,825339.749699999578297,9872774.830800000578165,6.2924795,3.5896890,5.8504930,1,220.400796668461595
787,,825339.783400000073016,9872737.719900000840425,6.2924795,3.5896890,5.7084541,1,224.614664583255916
788,,825362.903800000436604,9872696.796099999919534,6.2924795,3.5896890,5.4861026,1,205.529194588416800
789,,825418.148900000378489,9872625.199699999764562,5.5605245,5.7637572,5.3860741,1,155.348635448717630
790,,825484.347799999639392,9872627.580900000408292,5.7316041,4.6663508,4.9775014,1,89.142995372310651
791,,825164.611399999819696,9873220.526599999517202,5.6563950,6.1661520,5.5759015,1,348.525699477562398
792,,825102.169599999673665,9873223.489900000393391,5.6563950,6.1661520,5.5881596,1,410.277868661541561
793,,825184.084800000302494,9873212.906600000336766,5.7748280,5.0054746,5.4733987,1,329.966588454785324
794,,825191.704800000414252,9873155.333100000396371,6.4985380,3.4286394,5.9253206,1,327.244689170657352
795,,825223.551900000311434,9873034.610400000587106,6.1270647,4.4477820,6.6097779,1,306.103167512041125
